record_id,client_public,client_public_label,public_client_allowed,public_case_code,institution_class_label,project_title_public,case_title_public,person_id,role_public,proof_bucket,evidence_layer,evidence_score,proof_public_label_v10,visibility_policy,company_record_allowed,key_personnel_record_allowed,allowed_contexts,canonical_ministry,ministry_family,evaluation_group,primary_theme,theme_buckets_kr,themes_raw,problem_archetypes,institution_classes,function_models,representative_score_base_v7,representative_priority,hero_tags,appeal_triggers,homepage_badges,hide_year_by_default,hide_amount_by_default,hide_previous_company_by_default,public_projection,safe_display_rule_v10,rfp_search_text,safe_claim_templates,guardrail_tags
TR-050,R&D·전문기관 D사,R&D·전문기관 D사,False,D사,R&D·전문기관,R&D·전문기관 조직진단·조직재설계 수행경험,R&D·전문기관 조직진단·조직재설계 수행경험,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"[""proposal_key_personnel_record"", ""person_card"", ""methodology_context""]",국방부,국방·R&D,rd_specialized_or_other_public_institution_group,organization_design,"[""조직진단·조직재설계""]","[""organization_design""]","[""organization_diagnosis_redesign""]","[""rd_specialized_research_institution""]","[""rd_governance"", ""research"", ""specialized_function"", ""technology""]",53,supporting,"[""central_policy_context"", ""defense_rd"", ""evaluation_group_sortable"", ""official_personal_PM_proof""]","[""buyer_risk_reduction"", ""category_fluency"", ""evaluation_group_similarity"", ""expertise_proof_personal_pm_certificate"", ""person_level_trust"", ""problem_similarity_bias""]","[""R&D·전문기관"", ""국방부"", ""연구개발목적기관"", ""조직재설계"", ""조직진단·조직재설계""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",R&D·전문기관 D사 R&D·전문기관 조직진단·조직재설계 수행경험 국방부 국방·R&D rd_specialized_or_other_public_institution_group organization_design R&D·전문기관 조직진단·조직재설계 조직진단·조직재설계 organization_design organization_diagnosis_redesign rd_specialized_research_institution rd_governance research specialized_function technology R&D·전문기관 국방부 연구개발목적기관 조직재설계 조직진단·조직재설계 central_policy_context defense_rd evaluation_group_sortable official_personal_PM_proof,"{""homepage"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""proposal"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""person_card"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-051,문화체육관광부 D사,문화체육관광부 D사,False,D사,문화체육관광부,문화체육관광부 조직진단·조직재설계·직무·HR·보수체계 수행경험,문화체육관광부 조직진단·조직재설계·직무·HR·보수체계 수행경험,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"[""proposal_key_personnel_record"", ""person_card"", ""methodology_context""]",문화체육관광부,문화·콘텐츠·체육,central_quasi_government_or_public_agency_group,organization_design,"[""조직진단·조직재설계"", ""직무·HR·보수체계""]","[""hr_system"", ""organization_design""]","[""job_based_hr"", ""job_based_hr_and_compensation""]","[""industry_promotion_agency""]","[""contents_ip_support"", ""industry_promotion"", ""program_operation"", ""startup_sme_support""]",83,hero,"[""central_policy_context"", ""contents_culture"", ""evaluation_group_sortable"", ""hr_system_proof"", ""official_personal_PM_proof"", ""repeat_anchor_client""]","[""authority_halo"", ""buyer_risk_reduction"", ""category_fluency"", ""evaluation_group_similarity"", ""expertise_proof_personal_pm_certificate"", ""person_level_trust"", ""problem_similarity_bias"", ""recognizable_anchor_institution""]","[""문화체육관광부"", ""산업진흥"", ""인사관리"", ""조직재설계"", ""준정부기관"", ""조직진단·조직재설계""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",문화체육관광부 D사 문화체육관광부 조직진단·조직재설계·직무·HR·보수체계 수행경험 문화체육관광부 문화·콘텐츠·체육 central_quasi_government_or_public_agency_group organization_design 문화체육관광부 조직진단·조직재설계 조직진단·조직재설계 직무·HR·보수체계 hr_system organization_design job_based_hr job_based_hr_and_compensation industry_promotion_agency contents_ip_support industry_promotion program_operation startup_sme_support 문화체육관광부 산업진흥 인사관리 조직재설계 준정부기관 조직진단·조직재설계 central_policy_context contents_culture evaluation_group_sortable hr_system_proof official_personal_PM_proof repeat_anchor_client,"{""homepage"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""proposal"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""person_card"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-052,인사관리 A사,인사관리 A사,False,A사,인사관리,인사관리 조직진단·조직재설계·직무·HR·보수체계 수행경험,인사관리 조직진단·조직재설계·직무·HR·보수체계 수행경험,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"[""proposal_key_personnel_record"", ""person_card"", ""methodology_context""]",지방자치단체,지방행정·지방공기업·지역정책,evaluation_group_unclassified,organization_design,"[""조직진단·조직재설계"", ""직무·HR·보수체계""]","[""hr_system"", ""organization_design""]","[""organization_diagnosis_redesign""]","[""local_government_context"", ""public_agency_corporation"", ""public_corporation""]",[],34,context,"[""hr_system_proof"", ""official_personal_PM_proof""]","[""category_fluency"", ""expertise_proof_personal_pm_certificate"", ""person_level_trust"", ""problem_similarity_bias""]","[""인사관리"", ""조직재설계"", ""지방자치단체"", ""조직진단·조직재설계""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",인사관리 A사 인사관리 조직진단·조직재설계·직무·HR·보수체계 수행경험 지방자치단체 지방행정·지방공기업·지역정책 evaluation_group_unclassified organization_design 인사관리 조직진단·조직재설계 조직진단·조직재설계 직무·HR·보수체계 hr_system organization_design organization_diagnosis_redesign local_government_context public_agency_corporation public_corporation 인사관리 조직재설계 지방자치단체 조직진단·조직재설계 hr_system_proof official_personal_PM_proof,"{""homepage"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""proposal"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""person_card"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-053,산업통상자원부 E사,산업통상자원부 E사,False,E사,산업통상자원부,산업통상자원부 전략수립 수행경험,산업통상자원부 전략수립 수행경험,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"[""proposal_key_personnel_record"", ""person_card"", ""methodology_context""]",산업통상자원부,산업·에너지·안전,central_public_corporation_group,strategy,"[""전략수립""]","[""strategy""]","[""mid_long_term_strategy""]","[""energy_nuclear_safety_institution""]","[""energy"", ""industrial_policy"", ""nuclear"", ""safety""]",53,supporting,"[""central_policy_context"", ""evaluation_group_sortable"", ""nuclear_energy_safety"", ""official_personal_PM_proof""]","[""buyer_risk_reduction"", ""category_fluency"", ""domain_specific_confidence"", ""evaluation_group_similarity"", ""expertise_proof_personal_pm_certificate"", ""person_level_trust"", ""problem_similarity_bias"", ""scarcity_of_domain_experience""]","[""산업통상자원부"", ""원자력·에너지·안전"", ""전략수립"", ""중앙공기업""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",산업통상자원부 E사 산업통상자원부 전략수립 수행경험 산업통상자원부 산업·에너지·안전 central_public_corporation_group strategy 산업통상자원부 전략수립 전략수립 strategy mid_long_term_strategy energy_nuclear_safety_institution energy industrial_policy nuclear safety 산업통상자원부 원자력·에너지·안전 전략수립 중앙공기업 central_policy_context evaluation_group_sortable nuclear_energy_safety official_personal_PM_proof,"{""homepage"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""proposal"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""person_card"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-054,SOC·교통 F사,SOC·교통 F사,False,F사,SOC·교통,SOC·교통 전략수립·조직진단·조직재설계 수행경험,SOC·교통 전략수립·조직진단·조직재설계 수행경험,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"[""proposal_key_personnel_record"", ""person_card"", ""methodology_context""]",국토교통부,국토·SOC·교통·도시,central_quasi_government_or_public_agency_group,strategy,"[""전략수립"", ""조직진단·조직재설계""]","[""organization_design"", ""strategy""]","[""mid_long_term_strategy"", ""organization_diagnosis_redesign""]","[""public_service_corporation_or_quasi_government"", ""soc_transport_public_operator""]","[""delegated_public_service"", ""infrastructure_operation"", ""mobility"", ""public_service_operation"", ""safety"", ""transport""]",71,strong,"[""central_policy_context"", ""evaluation_group_sortable"", ""future_mobility_soc"", ""official_personal_PM_proof"", ""strategy_to_organization_integrated""]","[""buyer_risk_reduction"", ""category_fluency"", ""domain_specific_confidence"", ""evaluation_group_similarity"", ""expertise_proof_personal_pm_certificate"", ""person_level_trust"", ""problem_similarity_bias"", ""scarcity_of_domain_experience"", ""sein_sollen_integrated_design"", ""systemic_problem_solving""]","[""SOC·교통"", ""국토교통부"", ""전략수립"", ""조직재설계"", ""준정부기관""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",SOC·교통 F사 SOC·교통 전략수립·조직진단·조직재설계 수행경험 국토교통부 국토·SOC·교통·도시 central_quasi_government_or_public_agency_group strategy SOC·교통 전략수립 전략수립 조직진단·조직재설계 organization_design strategy mid_long_term_strategy organization_diagnosis_redesign public_service_corporation_or_quasi_government soc_transport_public_operator delegated_public_service infrastructure_operation mobility public_service_operation safety transport SOC·교통 국토교통부 전략수립 조직재설계 준정부기관 central_policy_context evaluation_group_sortable future_mobility_soc official_personal_PM_proof strategy_to_organization_integrated,"{""homepage"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""proposal"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""person_card"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-055,전략수립 D사,전략수립 D사,False,D사,전략수립,전략수립 전략수립 수행경험,전략수립 전략수립 수행경험,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"[""proposal_key_personnel_record"", ""person_card"", ""methodology_context""]",해양수산부,해양·항만·해운·환경,evaluation_group_unclassified,strategy,"[""전략수립""]","[""strategy""]","[""mid_long_term_strategy""]","[""public_or_quasi_public_org""]",[],32,context,"[""central_policy_context"", ""official_personal_PM_proof""]","[""category_fluency"", ""expertise_proof_personal_pm_certificate"", ""person_level_trust"", ""problem_similarity_bias""]","[""전략수립"", ""해양수산부""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",전략수립 D사 전략수립 전략수립 수행경험 해양수산부 해양·항만·해운·환경 evaluation_group_unclassified strategy 전략수립 전략수립 전략수립 strategy mid_long_term_strategy public_or_quasi_public_org 전략수립 해양수산부 central_policy_context official_personal_PM_proof,"{""homepage"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""proposal"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""person_card"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-056,SOC·교통 G사,SOC·교통 G사,False,G사,SOC·교통,SOC·교통 전략수립 수행경험,SOC·교통 전략수립 수행경험,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"[""proposal_key_personnel_record"", ""person_card"", ""methodology_context""]",국토교통부,국토·SOC·교통·도시,central_public_corporation_group,strategy,"[""전략수립""]","[""strategy""]","[""general_problem_solving"", ""policy_response_new_business""]","[""soc_transport_public_operator""]","[""infrastructure_operation"", ""mobility"", ""safety"", ""transport""]",90,hero,"[""central_policy_context"", ""evaluation_group_sortable"", ""future_mobility_soc"", ""future_policy_or_sensitive_domain"", ""official_personal_PM_proof"", ""repeat_anchor_client""]","[""authority_halo"", ""buyer_risk_reduction"", ""domain_specific_confidence"", ""evaluation_group_similarity"", ""expertise_proof_personal_pm_certificate"", ""person_level_trust"", ""recognizable_anchor_institution"", ""scarcity_of_domain_experience""]","[""SOC·교통"", ""국토교통부"", ""전략수립"", ""중앙공기업""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",SOC·교통 G사 SOC·교통 전략수립 수행경험 국토교통부 국토·SOC·교통·도시 central_public_corporation_group strategy SOC·교통 전략수립 전략수립 strategy general_problem_solving policy_response_new_business soc_transport_public_operator infrastructure_operation mobility safety transport SOC·교통 국토교통부 전략수립 중앙공기업 central_policy_context evaluation_group_sortable future_mobility_soc future_policy_or_sensitive_domain official_personal_PM_proof repeat_anchor_client,"{""homepage"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""proposal"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""person_card"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-057,SOC·교통 H사,SOC·교통 H사,False,H사,SOC·교통,SOC·교통 전략수립 수행경험,SOC·교통 전략수립 수행경험,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"[""proposal_key_personnel_record"", ""person_card"", ""methodology_context""]",국토교통부,국토·SOC·교통·도시,central_public_corporation_group,strategy,"[""전략수립""]","[""strategy""]","[""new_business_and_policy_response"", ""policy_response_new_business""]","[""soc_transport_public_operator""]","[""infrastructure_operation"", ""mobility"", ""safety"", ""transport""]",90,hero,"[""central_policy_context"", ""evaluation_group_sortable"", ""future_mobility_soc"", ""future_policy_or_sensitive_domain"", ""official_personal_PM_proof"", ""repeat_anchor_client""]","[""authority_halo"", ""buyer_risk_reduction"", ""domain_specific_confidence"", ""evaluation_group_similarity"", ""expertise_proof_personal_pm_certificate"", ""person_level_trust"", ""recognizable_anchor_institution"", ""scarcity_of_domain_experience""]","[""SOC·교통"", ""국토교통부"", ""전략수립"", ""중앙공기업""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",SOC·교통 H사 SOC·교통 전략수립 수행경험 국토교통부 국토·SOC·교통·도시 central_public_corporation_group strategy SOC·교통 전략수립 전략수립 strategy new_business_and_policy_response policy_response_new_business soc_transport_public_operator infrastructure_operation mobility safety transport SOC·교통 국토교통부 전략수립 중앙공기업 central_policy_context evaluation_group_sortable future_mobility_soc future_policy_or_sensitive_domain official_personal_PM_proof repeat_anchor_client,"{""homepage"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""proposal"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""person_card"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-058,민간기업/플랫폼 참고실적 C사,민간기업/플랫폼 참고실적 C사,False,C사,민간기업/플랫폼 참고실적,민간기업/플랫폼 참고실적 직무·HR·보수체계 수행경험,민간기업/플랫폼 참고실적 직무·HR·보수체계 수행경험,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"[""proposal_key_personnel_record"", ""person_card"", ""methodology_context""]",민간,민간·플랫폼·기업,non_public_private_reference,compensation_system,"[""직무·HR·보수체계""]","[""compensation"", ""compensation_system"", ""hr_system""]","[""compensation_system"", ""job_based_hr_and_compensation""]","[""private_corporate_or_platform""]","[""corporate_hr"", ""platform_business"", ""private_strategy""]",40,supporting,"[""evaluation_group_sortable"", ""hr_system_proof"", ""official_personal_PM_proof""]","[""buyer_risk_reduction"", ""evaluation_group_similarity"", ""expertise_proof_personal_pm_certificate"", ""person_level_trust""]","[""민간기업/플랫폼 참고실적"", ""보수체계"", ""인사관리"", ""직무·HR·보수체계""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",민간기업/플랫폼 참고실적 C사 민간기업/플랫폼 참고실적 직무·HR·보수체계 수행경험 민간 민간·플랫폼·기업 non_public_private_reference compensation_system 민간기업/플랫폼 참고실적 직무·HR·보수체계 직무·HR·보수체계 compensation compensation_system hr_system compensation_system job_based_hr_and_compensation private_corporate_or_platform corporate_hr platform_business private_strategy 민간기업/플랫폼 참고실적 보수체계 인사관리 직무·HR·보수체계 evaluation_group_sortable hr_system_proof official_personal_PM_proof,"{""homepage"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""proposal"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""person_card"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-059,산업진흥 E사,산업진흥 E사,False,E사,산업진흥,산업진흥 조직진단·조직재설계 수행경험,산업진흥 조직진단·조직재설계 수행경험,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"[""proposal_key_personnel_record"", ""person_card"", ""methodology_context""]",지방자치단체,지방행정·지방공기업·지역정책,central_quasi_government_or_public_agency_group,organization_design,"[""조직진단·조직재설계""]","[""organization_design""]","[""job_based_hr"", ""job_based_hr_and_compensation"", ""workforce_capacity_planning""]","[""industry_promotion_agency""]","[""contents_ip_support"", ""industry_promotion"", ""program_operation"", ""startup_sme_support""]",30,context,"[""evaluation_group_sortable"", ""official_personal_PM_proof""]","[""buyer_risk_reduction"", ""category_fluency"", ""evaluation_group_similarity"", ""expertise_proof_personal_pm_certificate"", ""person_level_trust"", ""problem_similarity_bias""]","[""산업진흥"", ""조직재설계"", ""준정부기관"", ""지방자치단체"", ""조직진단·조직재설계""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",산업진흥 E사 산업진흥 조직진단·조직재설계 수행경험 지방자치단체 지방행정·지방공기업·지역정책 central_quasi_government_or_public_agency_group organization_design 산업진흥 조직진단·조직재설계 조직진단·조직재설계 organization_design job_based_hr job_based_hr_and_compensation workforce_capacity_planning industry_promotion_agency contents_ip_support industry_promotion program_operation startup_sme_support 산업진흥 조직재설계 준정부기관 지방자치단체 조직진단·조직재설계 evaluation_group_sortable official_personal_PM_proof,"{""homepage"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""proposal"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""person_card"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-060,내부성과평가 B사,내부성과평가 B사,False,B사,내부성과평가,내부성과평가 성과관리·내부평가 수행경험,내부성과평가 성과관리·내부평가 수행경험,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"[""proposal_key_personnel_record"", ""person_card"", ""methodology_context""]",지방자치단체,지방행정·지방공기업·지역정책,local_affiliated_foundation_group,internal_performance_evaluation,"[""성과관리·내부평가""]","[""internal_evaluation"", ""internal_performance_evaluation"", ""performance_management""]","[""performance_kpi_system"", ""performance_management_and_kpi""]","[""foundation_or_local_affiliated_institution""]","[""culture"", ""local_foundation"", ""public_service_program""]",69,strong,"[""contents_culture"", ""evaluation_group_sortable"", ""official_personal_PM_proof"", ""performance_accountability_proof"", ""repeat_anchor_client""]","[""accountability_signal"", ""buyer_risk_reduction"", ""category_fluency"", ""evaluation_group_similarity"", ""expertise_proof_personal_pm_certificate"", ""measurability_trust"", ""person_level_trust"", ""problem_similarity_bias""]","[""내부성과평가"", ""성과관리"", ""재단·출연기관"", ""지방자치단체"", ""지방출자"", ""성과관리·내부평가""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",내부성과평가 B사 내부성과평가 성과관리·내부평가 수행경험 지방자치단체 지방행정·지방공기업·지역정책 local_affiliated_foundation_group internal_performance_evaluation 내부성과평가 성과관리·내부평가 성과관리·내부평가 internal_evaluation internal_performance_evaluation performance_management performance_kpi_system performance_management_and_kpi foundation_or_local_affiliated_institution culture local_foundation public_service_program 내부성과평가 성과관리 재단·출연기관 지방자치단체 지방출자 성과관리·내부평가 contents_culture evaluation_group_sortable official_personal_PM_proof performance_accountability_proof repeat_anchor_client,"{""homepage"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""proposal"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""person_card"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-061,산업통상자원부 F사,산업통상자원부 F사,False,F사,산업통상자원부,산업통상자원부 조직진단·조직재설계 수행경험,산업통상자원부 조직진단·조직재설계 수행경험,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"[""proposal_key_personnel_record"", ""person_card"", ""methodology_context""]",산업통상자원부,산업·에너지·안전,central_quasi_government_or_public_agency_group,organization_design,"[""조직진단·조직재설계""]","[""organization_design""]","[""workforce_capacity_planning""]","[""energy_nuclear_safety_institution"", ""public_service_corporation_or_quasi_government""]","[""delegated_public_service"", ""energy"", ""industrial_policy"", ""nuclear"", ""public_service_operation"", ""safety""]",85,hero,"[""central_policy_context"", ""evaluation_group_sortable"", ""future_policy_or_sensitive_domain"", ""nuclear_energy_safety"", ""official_personal_PM_proof"", ""repeat_anchor_client""]","[""authority_halo"", ""buyer_risk_reduction"", ""domain_specific_confidence"", ""evaluation_group_similarity"", ""expertise_proof_personal_pm_certificate"", ""person_level_trust"", ""recognizable_anchor_institution"", ""scarcity_of_domain_experience""]","[""산업통상자원부"", ""원자력·에너지·안전"", ""조직재설계"", ""준정부기관"", ""조직진단·조직재설계""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",산업통상자원부 F사 산업통상자원부 조직진단·조직재설계 수행경험 산업통상자원부 산업·에너지·안전 central_quasi_government_or_public_agency_group organization_design 산업통상자원부 조직진단·조직재설계 조직진단·조직재설계 organization_design workforce_capacity_planning energy_nuclear_safety_institution public_service_corporation_or_quasi_government delegated_public_service energy industrial_policy nuclear public_service_operation safety 산업통상자원부 원자력·에너지·안전 조직재설계 준정부기관 조직진단·조직재설계 central_policy_context evaluation_group_sortable future_policy_or_sensitive_domain nuclear_energy_safety official_personal_PM_proof repeat_anchor_client,"{""homepage"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""proposal"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""person_card"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-062,산업진흥 F사,산업진흥 F사,False,F사,산업진흥,산업진흥 성과관리·내부평가 수행경험,산업진흥 성과관리·내부평가 수행경험,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"[""proposal_key_personnel_record"", ""person_card"", ""methodology_context""]",중소벤처기업부,중소벤처·창업·산업진흥,central_quasi_government_or_public_agency_group,performance_management,"[""성과관리·내부평가""]","[""performance_management""]","[""performance_kpi_system"", ""performance_management_and_kpi""]","[""industry_promotion_agency"", ""public_service_corporation_or_quasi_government""]","[""contents_ip_support"", ""delegated_public_service"", ""industry_promotion"", ""program_operation"", ""public_service_operation"", ""startup_sme_support""]",83,hero,"[""central_policy_context"", ""evaluation_group_sortable"", ""official_personal_PM_proof"", ""performance_accountability_proof"", ""repeat_anchor_client"", ""startup_sme""]","[""accountability_signal"", ""buyer_risk_reduction"", ""category_fluency"", ""evaluation_group_similarity"", ""expertise_proof_personal_pm_certificate"", ""measurability_trust"", ""person_level_trust"", ""problem_similarity_bias""]","[""산업진흥"", ""성과관리"", ""준정부기관"", ""중소벤처기업부"", ""성과관리·내부평가""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",산업진흥 F사 산업진흥 성과관리·내부평가 수행경험 중소벤처기업부 중소벤처·창업·산업진흥 central_quasi_government_or_public_agency_group performance_management 산업진흥 성과관리·내부평가 성과관리·내부평가 performance_management performance_kpi_system performance_management_and_kpi industry_promotion_agency public_service_corporation_or_quasi_government contents_ip_support delegated_public_service industry_promotion program_operation public_service_operation startup_sme_support 산업진흥 성과관리 준정부기관 중소벤처기업부 성과관리·내부평가 central_policy_context evaluation_group_sortable official_personal_PM_proof performance_accountability_proof repeat_anchor_client startup_sme,"{""homepage"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""proposal"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""person_card"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
