record_id,client_public,project_title_public,person_id,role_public,proof_bucket,evidence_layer,evidence_score,proof_public_label_v10,visibility_policy,company_record_allowed,key_personnel_record_allowed,allowed_contexts,canonical_ministry,ministry_family,evaluation_group,primary_theme,theme_buckets_kr,themes_raw,problem_archetypes,institution_classes,function_models,representative_score_base_v7,representative_priority,hero_tags,appeal_triggers,homepage_badges,hide_year_by_default,hide_amount_by_default,hide_previous_company_by_default,safe_display_rule_v10,rfp_search_text,safe_claim_templates,forbidden_claims
TR-055,국립해양생물자원관,해양생물자원관 2030 중장기 발전방안 수립,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"['proposal_key_personnel_record', 'person_card', 'methodology_context']",해양수산부,해양·항만·해운·환경,evaluation_group_unclassified,strategy,['전략수립'],['strategy'],['mid_long_term_strategy'],['public_or_quasi_public_org'],[],32,context,"['central_policy_context', 'official_personal_PM_proof']","['category_fluency', 'expertise_proof_personal_pm_certificate', 'person_level_trust', 'problem_similarity_bias']","['대표 PM 공식증빙 가능', '전략수립', '해양수산부']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,국립해양생물자원관 해양생물자원관 2030 중장기 발전방안 수립 해양수산부 해양·항만·해운·환경 strategy strategy mid_long_term_strategy public_or_quasi_public_org evaluation_group_unclassified 대표 PM 공식증빙 가능|전략수립|해양수산부,"{'homepage': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'proposal': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
TR-056,한국도로공사,K-UAM 전략 수립,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"['proposal_key_personnel_record', 'person_card', 'methodology_context']",국토교통부,국토·SOC·교통·도시,central_public_corporation_group,strategy,['전략수립'],['strategy'],"['general_problem_solving', 'policy_response_new_business']",['soc_transport_public_operator'],"['infrastructure_operation', 'mobility', 'safety', 'transport']",90,hero,"['central_policy_context', 'evaluation_group_sortable', 'future_mobility_soc', 'future_policy_or_sensitive_domain', 'official_personal_PM_proof', 'repeat_anchor_client']","['authority_halo', 'buyer_risk_reduction', 'domain_specific_confidence', 'evaluation_group_similarity', 'expertise_proof_personal_pm_certificate', 'person_level_trust', 'recognizable_anchor_institution', 'scarcity_of_domain_experience']","['SOC·교통', '국토교통부', '대표 PM 공식증빙 가능', '전략수립', '중앙공기업']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,한국도로공사 K-UAM 전략 수립 국토교통부 국토·SOC·교통·도시 strategy strategy general_problem_solving|policy_response_new_business soc_transport_public_operator infrastructure_operation|mobility|safety|transport central_public_corporation_group SOC·교통|국토교통부|대표 PM 공식증빙 가능|전략수립|중앙공기업,"{'homepage': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'proposal': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
TR-057,한국도로공사,한국도로공사 '드론 종합전략 수립',kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"['proposal_key_personnel_record', 'person_card', 'methodology_context']",국토교통부,국토·SOC·교통·도시,central_public_corporation_group,strategy,['전략수립'],['strategy'],"['new_business_and_policy_response', 'policy_response_new_business']",['soc_transport_public_operator'],"['infrastructure_operation', 'mobility', 'safety', 'transport']",90,hero,"['central_policy_context', 'evaluation_group_sortable', 'future_mobility_soc', 'future_policy_or_sensitive_domain', 'official_personal_PM_proof', 'repeat_anchor_client']","['authority_halo', 'buyer_risk_reduction', 'domain_specific_confidence', 'evaluation_group_similarity', 'expertise_proof_personal_pm_certificate', 'person_level_trust', 'recognizable_anchor_institution', 'scarcity_of_domain_experience']","['SOC·교통', '국토교통부', '대표 PM 공식증빙 가능', '전략수립', '중앙공기업']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,한국도로공사 한국도로공사 '드론 종합전략 수립' 국토교통부 국토·SOC·교통·도시 strategy strategy new_business_and_policy_response|policy_response_new_business soc_transport_public_operator infrastructure_operation|mobility|safety|transport central_public_corporation_group SOC·교통|국토교통부|대표 PM 공식증빙 가능|전략수립|중앙공기업,"{'homepage': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'proposal': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
TR-058,네이버클라우드,네이버클라우드 인사제도 및 '보수체계 설계',kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"['proposal_key_personnel_record', 'person_card', 'methodology_context']",민간,민간·플랫폼·기업,non_public_private_reference,compensation_system,['직무·HR·보수체계'],"['compensation', 'compensation_system', 'hr_system']","['compensation_system', 'job_based_hr_and_compensation']",['private_corporate_or_platform'],"['corporate_hr', 'platform_business', 'private_strategy']",40,supporting,"['evaluation_group_sortable', 'hr_system_proof', 'official_personal_PM_proof']","['buyer_risk_reduction', 'evaluation_group_similarity', 'expertise_proof_personal_pm_certificate', 'person_level_trust']","['대표 PM 공식증빙 가능', '민간기업/플랫폼 참고실적', '보수체계', '인사관리']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,네이버클라우드 네이버클라우드 인사제도 및 '보수체계 설계' 민간 민간·플랫폼·기업 compensation_system compensation|compensation_system|hr_system compensation_system|job_based_hr_and_compensation private_corporate_or_platform corporate_hr|platform_business|private_strategy non_public_private_reference 대표 PM 공식증빙 가능|민간기업/플랫폼 참고실적|보수체계|인사관리,"{'homepage': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'proposal': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
TR-059,서울산업진흥원,2021년 서울산업진흥원 직무분석 및 적정인원산정 연구용역,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"['proposal_key_personnel_record', 'person_card', 'methodology_context']",지방자치단체,지방행정·지방공기업·지역정책,central_quasi_government_or_public_agency_group,organization_design,['조직진단·조직재설계'],['organization_design'],"['job_based_hr', 'job_based_hr_and_compensation', 'workforce_capacity_planning']",['industry_promotion_agency'],"['contents_ip_support', 'industry_promotion', 'program_operation', 'startup_sme_support']",30,context,"['evaluation_group_sortable', 'official_personal_PM_proof']","['buyer_risk_reduction', 'category_fluency', 'evaluation_group_similarity', 'expertise_proof_personal_pm_certificate', 'person_level_trust', 'problem_similarity_bias']","['대표 PM 공식증빙 가능', '산업진흥', '조직재설계', '준정부기관', '지방자치단체']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,서울산업진흥원 2021년 서울산업진흥원 직무분석 및 적정인원산정 연구용역 지방자치단체 지방행정·지방공기업·지역정책 organization_design organization_design job_based_hr|job_based_hr_and_compensation|workforce_capacity_planning industry_promotion_agency contents_ip_support|industry_promotion|program_operation|startup_sme_support central_quasi_government_or_public_agency_group 대표 PM 공식증빙 가능|산업진흥|조직재설계|준정부기관|지방자치단체,"{'homepage': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'proposal': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
TR-060,서울디자인재단,2021 부서업적평가(MBO) 운영,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"['proposal_key_personnel_record', 'person_card', 'methodology_context']",지방자치단체,지방행정·지방공기업·지역정책,local_affiliated_foundation_group,internal_performance_evaluation,['성과관리·내부평가'],"['internal_evaluation', 'internal_performance_evaluation', 'performance_management']","['performance_kpi_system', 'performance_management_and_kpi']",['foundation_or_local_affiliated_institution'],"['culture', 'local_foundation', 'public_service_program']",69,strong,"['contents_culture', 'evaluation_group_sortable', 'official_personal_PM_proof', 'performance_accountability_proof', 'repeat_anchor_client']","['accountability_signal', 'buyer_risk_reduction', 'category_fluency', 'evaluation_group_similarity', 'expertise_proof_personal_pm_certificate', 'measurability_trust', 'person_level_trust', 'problem_similarity_bias']","['내부성과평가', '대표 PM 공식증빙 가능', '성과관리', '재단·출연기관', '지방자치단체', '지방출자']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,서울디자인재단 2021 부서업적평가(MBO) 운영 지방자치단체 지방행정·지방공기업·지역정책 internal_performance_evaluation internal_evaluation|internal_performance_evaluation|performance_management performance_kpi_system|performance_management_and_kpi foundation_or_local_affiliated_institution culture|local_foundation|public_service_program local_affiliated_foundation_group 내부성과평가|대표 PM 공식증빙 가능|성과관리|재단·출연기관|지방자치단체|지방출자,"{'homepage': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'proposal': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
TR-061,한국원자력환경공단,2021 인력운영 효율화 방안 구축용역,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"['proposal_key_personnel_record', 'person_card', 'methodology_context']",산업통상자원부,산업·에너지·안전,central_quasi_government_or_public_agency_group,organization_design,['조직진단·조직재설계'],['organization_design'],['workforce_capacity_planning'],"['energy_nuclear_safety_institution', 'public_service_corporation_or_quasi_government']","['delegated_public_service', 'energy', 'industrial_policy', 'nuclear', 'public_service_operation', 'safety']",85,hero,"['central_policy_context', 'evaluation_group_sortable', 'future_policy_or_sensitive_domain', 'nuclear_energy_safety', 'official_personal_PM_proof', 'repeat_anchor_client']","['authority_halo', 'buyer_risk_reduction', 'domain_specific_confidence', 'evaluation_group_similarity', 'expertise_proof_personal_pm_certificate', 'person_level_trust', 'recognizable_anchor_institution', 'scarcity_of_domain_experience']","['대표 PM 공식증빙 가능', '산업통상자원부', '원자력·에너지·안전', '조직재설계', '준정부기관']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,한국원자력환경공단 2021 인력운영 효율화 방안 구축용역 산업통상자원부 산업·에너지·안전 organization_design organization_design workforce_capacity_planning energy_nuclear_safety_institution|public_service_corporation_or_quasi_government delegated_public_service|energy|industrial_policy|nuclear|public_service_operation|safety central_quasi_government_or_public_agency_group 대표 PM 공식증빙 가능|산업통상자원부|원자력·에너지·안전|조직재설계|준정부기관,"{'homepage': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'proposal': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
TR-062,중소벤처기업진흥공단,중소기업진흥공단 성과관리방안 고도화,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"['proposal_key_personnel_record', 'person_card', 'methodology_context']",중소벤처기업부,중소벤처·창업·산업진흥,central_quasi_government_or_public_agency_group,performance_management,['성과관리·내부평가'],['performance_management'],"['performance_kpi_system', 'performance_management_and_kpi']","['industry_promotion_agency', 'public_service_corporation_or_quasi_government']","['contents_ip_support', 'delegated_public_service', 'industry_promotion', 'program_operation', 'public_service_operation', 'startup_sme_support']",83,hero,"['central_policy_context', 'evaluation_group_sortable', 'official_personal_PM_proof', 'performance_accountability_proof', 'repeat_anchor_client', 'startup_sme']","['accountability_signal', 'buyer_risk_reduction', 'category_fluency', 'evaluation_group_similarity', 'expertise_proof_personal_pm_certificate', 'measurability_trust', 'person_level_trust', 'problem_similarity_bias']","['대표 PM 공식증빙 가능', '산업진흥', '성과관리', '준정부기관', '중소벤처기업부']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,중소벤처기업진흥공단 중소기업진흥공단 성과관리방안 고도화 중소벤처기업부 중소벤처·창업·산업진흥 performance_management performance_management performance_kpi_system|performance_management_and_kpi industry_promotion_agency|public_service_corporation_or_quasi_government contents_ip_support|delegated_public_service|industry_promotion|program_operation|public_service_operation|startup_sme_support central_quasi_government_or_public_agency_group 대표 PM 공식증빙 가능|산업진흥|성과관리|준정부기관|중소벤처기업부,"{'homepage': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'proposal': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
TR-063,한국법무보호복지공단,공단의 비전 연계 성과지표 및 관리 체계 구축,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"['proposal_key_personnel_record', 'person_card', 'methodology_context']",법무부,법무·보호복지,central_quasi_government_or_public_agency_group,performance_management,['성과관리·내부평가'],['performance_management'],"['mid_long_term_strategy', 'performance_kpi_system', 'performance_management_and_kpi', 'vision_mission_value_system']",['public_service_corporation_or_quasi_government'],"['delegated_public_service', 'public_service_operation']",48,supporting,"['central_policy_context', 'evaluation_group_sortable', 'official_personal_PM_proof', 'performance_accountability_proof']","['accountability_signal', 'buyer_risk_reduction', 'category_fluency', 'evaluation_group_similarity', 'expertise_proof_personal_pm_certificate', 'measurability_trust', 'person_level_trust', 'problem_similarity_bias']","['대표 PM 공식증빙 가능', '법무부', '성과관리', '준정부기관']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,한국법무보호복지공단 공단의 비전 연계 성과지표 및 관리 체계 구축 법무부 법무·보호복지 performance_management performance_management mid_long_term_strategy|performance_kpi_system|performance_management_and_kpi|vision_mission_value_system public_service_corporation_or_quasi_government delegated_public_service|public_service_operation central_quasi_government_or_public_agency_group 대표 PM 공식증빙 가능|법무부|성과관리|준정부기관,"{'homepage': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'proposal': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
TR-064,한국어촌어항공단,2022년도 한국어촌어항공단 조직진단 컨설팅 용역,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"['proposal_key_personnel_record', 'person_card', 'methodology_context']",해양수산부,해양·항만·해운·환경,central_quasi_government_or_public_agency_group,organization_design,['조직진단·조직재설계'],['organization_design'],['organization_diagnosis_redesign'],['public_service_corporation_or_quasi_government'],"['delegated_public_service', 'public_service_operation']",38,supporting,"['central_policy_context', 'evaluation_group_sortable', 'official_personal_PM_proof']","['buyer_risk_reduction', 'category_fluency', 'evaluation_group_similarity', 'expertise_proof_personal_pm_certificate', 'person_level_trust', 'problem_similarity_bias']","['대표 PM 공식증빙 가능', '조직재설계', '준정부기관', '해양수산부']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,한국어촌어항공단 2022년도 한국어촌어항공단 조직진단 컨설팅 용역 해양수산부 해양·항만·해운·환경 organization_design organization_design organization_diagnosis_redesign public_service_corporation_or_quasi_government delegated_public_service|public_service_operation central_quasi_government_or_public_agency_group 대표 PM 공식증빙 가능|조직재설계|준정부기관|해양수산부,"{'homepage': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'proposal': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
TR-065,한전원자력연료,"한전원자력연료 연구인력 활성화 방안(전략,직무,정년,인력)",kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"['proposal_key_personnel_record', 'person_card', 'methodology_context']",산업통상자원부,산업·에너지·안전,evaluation_group_unclassified,organization_design,"['전략수립', '조직진단·조직재설계']","['organization_design', 'strategy']","['job_based_hr_and_compensation', 'research_org_and_specialized_function', 'research_specialized_function', 'workforce_capacity_planning']",['energy_nuclear_safety_institution'],"['energy', 'industrial_policy', 'nuclear', 'safety']",94,hero,"['central_policy_context', 'future_policy_or_sensitive_domain', 'nuclear_energy_safety', 'official_personal_PM_proof', 'repeat_anchor_client', 'strategy_to_organization_integrated']","['authority_halo', 'domain_specific_confidence', 'expertise_proof_personal_pm_certificate', 'person_level_trust', 'recognizable_anchor_institution', 'scarcity_of_domain_experience', 'sein_sollen_integrated_design', 'systemic_problem_solving']","['대표 PM 공식증빙 가능', '산업통상자원부', '원자력·에너지·안전', '전략수립', '조직재설계']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,"한전원자력연료 한전원자력연료 연구인력 활성화 방안(전략,직무,정년,인력) 산업통상자원부 산업·에너지·안전 organization_design organization_design|strategy job_based_hr_and_compensation|research_org_and_specialized_function|research_specialized_function|workforce_capacity_planning energy_nuclear_safety_institution energy|industrial_policy|nuclear|safety evaluation_group_unclassified 대표 PM 공식증빙 가능|산업통상자원부|원자력·에너지·안전|전략수립|조직재설계","{'homepage': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'proposal': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
TR-066,창업진흥원,창업지원사업 운영체계 및 지원방식 개선 방안,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"['proposal_key_personnel_record', 'person_card', 'methodology_context']",중소벤처기업부,중소벤처·창업·산업진흥,central_quasi_government_or_public_agency_group,strategy,['전략수립'],['strategy'],"['portfolio_and_business_model', 'portfolio_business_model']",['industry_promotion_agency'],"['contents_ip_support', 'industry_promotion', 'program_operation', 'startup_sme_support']",65,strong,"['central_policy_context', 'evaluation_group_sortable', 'future_policy_or_sensitive_domain', 'official_personal_PM_proof', 'startup_sme']","['buyer_risk_reduction', 'evaluation_group_similarity', 'expertise_proof_personal_pm_certificate', 'person_level_trust']","['대표 PM 공식증빙 가능', '산업진흥', '전략수립', '준정부기관', '중소벤처기업부']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,창업진흥원 창업지원사업 운영체계 및 지원방식 개선 방안 중소벤처기업부 중소벤처·창업·산업진흥 strategy strategy portfolio_and_business_model|portfolio_business_model industry_promotion_agency contents_ip_support|industry_promotion|program_operation|startup_sme_support central_quasi_government_or_public_agency_group 대표 PM 공식증빙 가능|산업진흥|전략수립|준정부기관|중소벤처기업부,"{'homepage': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'proposal': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
TR-067,한국국방과학연구소,ADD (직무 인사 보수),kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"['proposal_key_personnel_record', 'person_card', 'methodology_context']",국방부,국방·R&D,rd_specialized_or_other_public_institution_group,job_based_hr,['직무·HR·보수체계'],"['compensation', 'compensation_system', 'job_based_hr']",['job_based_hr_and_compensation'],['rd_specialized_research_institution'],"['rd_governance', 'research', 'specialized_function', 'technology']",63,strong,"['central_policy_context', 'defense_rd', 'evaluation_group_sortable', 'hr_system_proof', 'official_personal_PM_proof']","['buyer_risk_reduction', 'evaluation_group_similarity', 'expertise_proof_personal_pm_certificate', 'person_level_trust']","['R&D·전문기관', '국방부', '대표 PM 공식증빙 가능', '보수체계', '연구개발목적기관', '직무중심 HR']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,한국국방과학연구소 ADD (직무 인사 보수) 국방부 국방·R&D job_based_hr compensation|compensation_system|job_based_hr job_based_hr_and_compensation rd_specialized_research_institution rd_governance|research|specialized_function|technology rd_specialized_or_other_public_institution_group R&D·전문기관|국방부|대표 PM 공식증빙 가능|보수체계|연구개발목적기관|직무중심 HR,"{'homepage': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'proposal': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
TR-068,한국도로공사,K-UAM 전략 수립(2차연구),kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"['proposal_key_personnel_record', 'person_card', 'methodology_context']",국토교통부,국토·SOC·교통·도시,central_public_corporation_group,strategy,['전략수립'],['strategy'],"['general_problem_solving', 'policy_response_new_business']",['soc_transport_public_operator'],"['infrastructure_operation', 'mobility', 'safety', 'transport']",90,hero,"['central_policy_context', 'evaluation_group_sortable', 'future_mobility_soc', 'future_policy_or_sensitive_domain', 'official_personal_PM_proof', 'repeat_anchor_client']","['authority_halo', 'buyer_risk_reduction', 'domain_specific_confidence', 'evaluation_group_similarity', 'expertise_proof_personal_pm_certificate', 'person_level_trust', 'recognizable_anchor_institution', 'scarcity_of_domain_experience']","['SOC·교통', '국토교통부', '대표 PM 공식증빙 가능', '전략수립', '중앙공기업']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,한국도로공사 K-UAM 전략 수립(2차연구) 국토교통부 국토·SOC·교통·도시 strategy strategy general_problem_solving|policy_response_new_business soc_transport_public_operator infrastructure_operation|mobility|safety|transport central_public_corporation_group SOC·교통|국토교통부|대표 PM 공식증빙 가능|전략수립|중앙공기업,"{'homepage': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'proposal': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
TR-073,서울특별시 중구,2022년도 (재)중구문화재단 경영실적평가 및 PCSI 고객만족도 조사 연구 용역,kim_jungsung,평가위원,C_FORMER_CEO_PERIOD_PERSONAL_OR_FIRM_PROOF_CONDITIONAL,L3_FORMER_CEO_PERIOD,70,前 대표이사 재직 시 수행경험,conditional_public_person_profile,False,True,"['person_card', 'domain_context', 'proposal_when_relevant_with_label']",지방자치단체,지방행정·지방공기업·지역정책,evaluation_group_unclassified,management_evaluation,['경영평가·PCSI'],['management_evaluation'],"['management_evaluation_response', 'performance_management_and_kpi']","['foundation', 'local_government_context']",[],42,supporting,"['contents_culture', 'former_ceo_period_experience', 'performance_accountability_proof']","['accountability_signal', 'contextual_expertise_only', 'measurability_trust']","['경영평가', '지방자치단체']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,서울특별시 중구 2022년도 (재)중구문화재단 경영실적평가 및 PCSI 고객만족도 조사 연구 용역 지방자치단체 지방행정·지방공기업·지역정책 management_evaluation management_evaluation management_evaluation_response|performance_management_and_kpi foundation|local_government_context evaluation_group_unclassified 경영평가|지방자치단체,"{'homepage': '前 대표이사 재직 시 수행경험', 'proposal': '前 대표이사 재직 시 수행경험', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
